Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,218729.0,Pankaj Tamuli,INR,1.0,35.0,219151.0,M/S NATIONAL PRINTING PRESS,06-Jan-2024 12:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,35.0,218729.0,Pankaj Tamuli,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,218746.0,IMPRESSION,INR,1.0,36.0,214841.0,M/S Patgiri Trading,06-Jan-2024 11:54 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,36.0,218746.0,IMPRESSION,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,218765.0,QETMEER OFFSET PRINTERS,INR,1.0,37.0,218855.0,M/s PRERANA PRINTERS,05-Jan-2024 11:18 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,37.0,218765.0,QETMEER OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,218778.0,EDU PRINTERS,INR,1.0,38.0,219046.0,M/S PRINCE OFFSET PRESS,05-Jan-2024 07:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,38.0,218778.0,EDU PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,218803.0,Modern Printers,INR,1.0,39.0,215050.0,M/S Priyanka Printers,05-Jan-2024 04:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,39.0,218803.0,Modern Printers,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,218810.0,NETAJI PRINTERS,INR,1.0,40.0,215141.0,MS R R GRAPHICS,04-Jan-2024 08:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,40.0,218810.0,NETAJI PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,218812.0,M/S DIBRU OFFSET,INR,1.0,41.0,218657.0,M/S SEAGULL INDUSTRY,04-Jan-2024 11:54 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,41.0,218812.0,M/S DIBRU OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,218822.0,Maa Baishnu Devi Offset Press,INR,1.0,42.0,216449.0,M/s Suryya Printing Works,26-Dec-2023 11:40 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,42.0,218822.0,Maa Baishnu Devi Offset Press,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,218835.0,Mahamaya press,INR,1.0,43.0,214832.0,M/S TAMULI PRINTERS,04-Jan-2024 01:29 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,43.0,218835.0,Mahamaya press,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,218839.0,PANKAJ OFFSET PRESS,INR,1.0,44.0,218810.0,NETAJI PRINTERS,06-Jan-2024 02:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,44.0,218839.0,PANKAJ OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,218841.0,Bhuyan Offset Printing,INR,1.0,45.0,219256.0,N G PRINTERS,06-Jan-2024 04:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,45.0,218841.0,Bhuyan Offset Printing,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,218855.0,M/s PRERANA PRINTERS,INR,1.0,46.0,217699.0,Oshin Printing Solution,28-Dec-2023 06:06 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,46.0,218855.0,M/s PRERANA PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,218856.0,Asomi Enterprise,INR,1.0,47.0,215119.0,pancharatna printers,27-Dec-2023 10:54 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,47.0,218856.0,Asomi Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,218915.0,DIPAK ROY,INR,1.0,48.0,218839.0,PANKAJ OFFSET PRESS,06-Jan-2024 02:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,48.0,218915.0,DIPAK ROY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,218933.0,M/S AMIYA PRINT CRAFT,INR,1.0,49.0,218729.0,Pankaj Tamuli,04-Jan-2024 04:57 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,49.0,218933.0,M/S AMIYA PRINT CRAFT,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,219007.0,M/S CLASSIC,INR,1.0,50.0,219076.0,PARTHA IMPRINT,05-Jan-2024 10:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,50.0,219007.0,M/S CLASSIC,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,219025.0,Quick Offsets,INR,1.0,51.0,214814.0,PAWAN PRINT HOUSE,03-Jan-2024 04:44 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,51.0,219025.0,Quick Offsets,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,219032.0,DRISTIKON OFFSET,INR,1.0,52.0,218667.0,PINNACLE ENTERPRISE,05-Jan-2024 10:53 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,52.0,219032.0,DRISTIKON OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,219035.0,MAA MANASHA PRINTERS,INR,1.0,53.0,219187.0,PIONEER INDUSTRY,06-Jan-2024 02:09 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,53.0,219035.0,MAA MANASHA PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,219042.0,J.M. DISTRIBUTORS,INR,1.0,54.0,217992.0,Prodigy Communications And Marketing Pvt. Ltd.,05-Jan-2024 11:30 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,54.0,219042.0,J.M. DISTRIBUTORS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,219046.0,M/S PRINCE OFFSET PRESS,INR,1.0,55.0,215210.0,PUBALI OFFSET,21-Dec-2023 12:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,55.0,219046.0,M/S PRINCE OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,219051.0,TOP PRINTERS,INR,1.0,56.0,215599.0,PULIN SAIKIA,24-Dec-2023 07:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,56.0,219051.0,TOP PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,219052.0,D P & OFFSET PRINTERS,INR,1.0,57.0,219244.0,Puthighar Electrographic,06-Jan-2024 04:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,57.0,219052.0,D P & OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,219064.0,LK OFFSET,INR,1.0,58.0,218765.0,QETMEER OFFSET PRINTERS,05-Jan-2024 05:58 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,58.0,219064.0,LK OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,219068.0,Tridip Kumar Saikia,INR,1.0,59.0,219156.0,QUALITY PRINTERS,06-Jan-2024 12:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,59.0,219068.0,Tridip Kumar Saikia,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,219076.0,PARTHA IMPRINT,INR,1.0,60.0,219025.0,Quick Offsets,06-Jan-2024 03:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,60.0,219076.0,PARTHA IMPRINT,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,219085.0,M/S. BANI OFFSET & OFFICE STATIONERY,INR,1.0,61.0,217510.0,RANGALI OFFSET,05-Jan-2024 02:42 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,61.0,219085.0,M/S. BANI OFFSET & OFFICE STATIONERY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,219095.0,THE CHOUDHURY PRINTERS,INR,1.0,62.0,217152.0,Robinson Rongpi,04-Jan-2024 05:05 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,62.0,219095.0,THE CHOUDHURY PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,219151.0,M/S NATIONAL PRINTING PRESS,INR,1.0,63.0,219181.0,Rumana Offset Press,06-Jan-2024 01:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,63.0,219151.0,M/S NATIONAL PRINTING PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,219156.0,QUALITY PRINTERS,INR,1.0,64.0,215227.0,SAI OFFSET PRINTERS,20-Dec-2023 12:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,64.0,219156.0,QUALITY PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,219179.0,Graphic Offset,INR,1.0,65.0,218549.0,SHARMA OFFSET PRINTERS,03-Jan-2024 03:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,65.0,219179.0,Graphic Offset,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,219181.0,Rumana Offset Press,INR,1.0,66.0,219230.0,SHRICHAITANYA PRESS,06-Jan-2024 04:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,66.0,219181.0,Rumana Offset Press,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,219187.0,PIONEER INDUSTRY,INR,1.0,67.0,216438.0,SHYAM OFFSET,22-Dec-2023 11:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,67.0,219187.0,PIONEER INDUSTRY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,219210.0,BIMAL ENTERPRISE,INR,1.0,68.0,218728.0,SRI RAMKRISHNA PAPER CONVERSIONER,06-Jan-2024 02:27 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,68.0,219210.0,BIMAL ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,219230.0,SHRICHAITANYA PRESS,INR,1.0,69.0,215907.0,S S Graphics,20-Dec-2023 03:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,69.0,219230.0,SHRICHAITANYA PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,219244.0,Puthighar Electrographic,INR,1.0,70.0,219095.0,THE CHOUDHURY PRINTERS,06-Jan-2024 03:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,70.0,219244.0,Puthighar Electrographic,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,219256.0,N G PRINTERS,INR,1.0,71.0,219051.0,TOP PRINTERS,05-Jan-2024 07:22 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,71.0,219256.0,N G PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,219068.0,Tridip Kumar Saikia,06-Jan-2024 04:53 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_CEO_34337_1,ELE.104/2023/98,EMPANELMENT FOR ELECTION RELATED PRINTING WORKS
